Feature1;Feature2;Feature3;Feature4;Feature5;Feature6;Feature7;Clase Real;Clase Predicha;Resultado Inferencia;bool;bool_auto
9,4700;1,1600;2,6900;-0,0300;0,0500;-0,0400;28,5300;Mov03;Mov03;0,8822;VERDADERO;True
9,4300;1,1600;2,7800;-0,0400;0,0300;-0,0500;28,5100;Mov03;Mov03;0,8821;VERDADERO;True
9,4500;1,2000;2,7100;-0,0600;0,0300;-0,0600;28,5300;Mov03;Mov03;0,8821;VERDADERO;True
9,4800;1,2300;2,6900;-0,0800;0,0300;-0,0700;28,5300;Mov03;Mov03;0,8821;VERDADERO;True
9,5800;1,3400;2,6300;-0,1200;0,0000;-0,0800;28,5200;Mov03;Mov03;0,8820;VERDADERO;True
9,5600;1,3100;2,6200;-0,1200;-0,0200;-0,0800;28,5200;Mov03;Mov03;0,8820;VERDADERO;True
9,5600;1,2700;2,6000;-0,1100;-0,0300;-0,0700;28,5200;Mov03;Mov03;0,8820;VERDADERO;True
9,6900;1,2300;2,5200;-0,0800;-0,0800;-0,1100;28,5400;Mov03;Mov03;0,8820;VERDADERO;True
9,7000;1,2600;2,5200;-0,0800;-0,0800;-0,1100;28,5400;Mov03;Mov03;0,8819;VERDADERO;True
9,7300;1,3000;2,5300;-0,0900;-0,0700;-0,1200;28,5300;Mov03;Mov03;0,8819;VERDADERO;True
9,8800;1,3500;2,3800;-0,1200;-0,0500;-0,1200;28,5200;Mov03;Mov03;0,8819;VERDADERO;True
9,9000;1,3200;2,3100;-0,1300;-0,0300;-0,1200;28,5300;Mov03;Mov03;0,8818;VERDADERO;True
9,9200;1,3000;2,2300;-0,1400;-0,0100;-0,1200;28,5200;Mov03;Mov03;0,8818;VERDADERO;True
9,9700;1,3500;2,4100;-0,0800;0,0200;-0,0900;28,5100;Mov03;Mov03;0,8818;VERDADERO;True
10,0100;1,3800;2,4200;-0,0700;0,0200;-0,0900;28,5200;Mov03;Mov03;0,8817;VERDADERO;True
10,0000;1,3900;2,4400;-0,0700;0,0200;-0,0800;28,5200;Mov03;Mov03;0,8817;VERDADERO;True
9,9400;1,2800;2,5600;-0,0600;0,0400;-0,0600;28,5200;Mov03;Mov03;0,8817;VERDADERO;True
9,8700;1,2300;2,6600;-0,0500;0,0400;-0,0500;28,5400;Mov03;Mov03;0,8817;VERDADERO;True
9,8300;1,1900;2,7500;-0,0500;0,0400;-0,0500;28,5200;Mov03;Mov03;0,8815;VERDADERO;True
9,6400;1,4400;2,7600;-0,0900;-0,0200;-0,0700;28,5300;Mov03;Mov03;0,8815;VERDADERO;True
9,6600;1,4400;2,7200;-0,0900;-0,0200;-0,0700;28,5200;Mov03;Mov03;0,8814;VERDADERO;True
9,6500;1,4200;2,6900;-0,1000;-0,0300;-0,0700;28,5300;Mov03;Mov03;0,8814;VERDADERO;True
9,6000;1,1900;2,8300;-0,0400;-0,0800;-0,0500;28,5300;Mov03;Mov03;0,8814;VERDADERO;True
9,6100;1,1600;2,8100;-0,0400;-0,0900;-0,0500;28,5200;Mov03;Mov03;0,8814;VERDADERO;True
9,6000;1,1300;2,7900;-0,0500;-0,1000;-0,0600;28,5300;Mov03;Mov03;0,8813;VERDADERO;True
9,5900;1,1500;2,7000;-0,0800;-0,0900;-0,0800;28,5300;Mov03;Mov03;0,8813;VERDADERO;True
9,6100;1,2100;2,6500;-0,0900;-0,0800;-0,0900;28,5300;Mov03;Mov03;0,8813;VERDADERO;True
9,6500;1,2900;2,6200;-0,1000;-0,0700;-0,1000;28,5300;Mov03;Mov03;0,8813;VERDADERO;True
9,6000;1,4400;2,5100;-0,1200;0,0000;-0,0700;28,5300;Mov03;Mov03;0,8812;VERDADERO;True
9,5800;1,4100;2,5300;-0,1100;0,0100;-0,0700;28,5200;Mov03;Mov03;0,8812;VERDADERO;True
9,5600;1,3800;2,5300;-0,1000;0,0100;-0,0600;28,5300;Mov03;Mov03;0,8812;VERDADERO;True
9,5100;1,2800;2,5800;-0,0900;0,0200;-0,0500;28,5200;Mov03;Mov03;0,8811;VERDADERO;True
9,4900;1,3100;2,6100;-0,1000;0,0200;-0,0700;28,5300;Mov03;Mov03;0,8811;VERDADERO;True
9,4800;1,3300;2,6200;-0,1000;0,0200;-0,0700;28,5200;Mov03;Mov03;0,8810;VERDADERO;True
9,6500;1,3300;2,4900;-0,1400;0,0000;-0,1000;28,5200;Mov03;Mov03;0,8810;VERDADERO;True
9,6500;1,3200;2,4800;-0,1400;-0,0100;-0,1100;28,5300;Mov03;Mov03;0,8810;VERDADERO;True
9,6500;1,3000;2,4800;-0,1500;-0,0200;-0,1100;28,5200;Mov03;Mov03;0,8809;VERDADERO;True
9,8100;1,4800;2,3000;-0,1000;-0,1100;-0,1100;28,5300;Mov03;Mov03;0,8809;VERDADERO;True
9,8500;1,4500;2,2300;-0,1000;-0,1000;-0,1100;28,5200;Mov03;Mov03;0,8809;VERDADERO;True
9,8900;1,4800;2,2200;-0,1000;-0,0800;-0,0900;28,5300;Mov03;Mov03;0,8808;VERDADERO;True
9,8300;1,5500;2,3300;-0,0900;-0,0600;-0,0600;28,5200;Mov03;Mov03;0,8808;VERDADERO;True
9,7700;1,5300;2,3400;-0,0800;-0,0500;-0,0500;28,5200;Mov03;Mov03;0,8807;VERDADERO;True
9,7500;1,4700;2,3400;-0,0800;-0,0500;-0,0500;28,5100;Mov03;Mov03;0,8807;VERDADERO;True
9,7100;1,4300;2,3400;-0,0600;-0,0100;-0,0500;28,5200;Mov03;Mov03;0,8807;VERDADERO;True
9,6800;1,4200;2,3500;-0,0700;0,0100;-0,0500;28,5100;Mov03;Mov03;0,8806;VERDADERO;True
9,6700;1,4100;2,3800;-0,0700;0,0100;-0,0500;28,5100;Mov03;Mov03;0,8806;VERDADERO;True
9,6100;1,3000;2,4800;-0,0800;0,0300;-0,0500;28,5100;Mov03;Mov03;0,8806;VERDADERO;True
9,6000;1,2600;2,5600;-0,0800;0,0200;-0,0500;28,5000;Mov03;Mov03;0,8806;VERDADERO;True
9,5700;1,2300;2,6100;-0,0700;0,0100;-0,0600;28,5100;Mov03;Mov03;0,8805;VERDADERO;True
9,7500;1,4500;2,5100;-0,0900;-0,0500;-0,0900;28,5200;Mov03;Mov03;0,8805;VERDADERO;True
9,7900;1,4700;2,4700;-0,1000;-0,0400;-0,0900;28,5300;Mov03;Mov03;0,8804;VERDADERO;True
9,8200;1,4900;2,4300;-0,1000;-0,0400;-0,0800;28,5300;Mov03;Mov03;0,8804;VERDADERO;True
9,7300;1,3900;2,5200;-0,0200;-0,0100;-0,0100;28,5200;Mov03;Mov03;0,8804;VERDADERO;True
9,7200;1,3200;2,5800;0,0000;-0,0100;-0,0100;28,5200;Mov03;Mov03;0,8804;VERDADERO;True
9,7200;1,2800;2,6300;0,0100;-0,0100;-0,0100;28,5200;Mov03;Mov03;0,8803;VERDADERO;True
9,6900;1,3900;2,6900;0,0000;-0,0200;-0,0300;28,5200;Mov03;Mov03;0,8803;VERDADERO;True
9,7100;1,4200;2,7100;-0,0100;-0,0200;-0,0400;28,5200;Mov03;Mov03;0,8802;VERDADERO;True
9,7300;1,4700;2,6800;-0,0300;-0,0200;-0,0500;28,5200;Mov03;Mov03;0,8802;VERDADERO;True
9,5900;1,4800;2,6000;-0,1100;0,0200;-0,0200;28,5300;Mov03;Mov03;0,8802;VERDADERO;True
9,5400;1,4300;2,6100;-0,1100;0,0100;-0,0200;28,5200;Mov03;Mov03;0,8802;VERDADERO;True
9,5200;1,3800;2,6100;-0,1000;0,0000;-0,0200;28,5300;Mov03;Mov03;0,8801;VERDADERO;True
9,4800;1,3200;2,5500;-0,0700;-0,0200;-0,0200;28,5300;Mov03;Mov03;0,8801;VERDADERO;True
9,4600;1,3800;2,5000;-0,0700;-0,0200;-0,0200;28,5300;Mov03;Mov03;0,8800;VERDADERO;True
9,4800;1,4200;2,4800;-0,0800;-0,0200;-0,0300;28,5200;Mov03;Mov03;0,8800;VERDADERO;True
9,5500;1,4500;2,5000;-0,0800;0,0800;-0,0300;28,5200;Mov03;Mov03;0,8800;VERDADERO;True
9,5700;1,4500;2,5300;-0,0700;0,0800;-0,0300;28,5300;Mov03;Mov03;0,8800;VERDADERO;True
9,5700;1,4600;2,5500;-0,0700;0,0900;-0,0400;28,5300;Mov03;Mov03;0,8799;VERDADERO;True
9,7000;1,5200;2,6500;-0,0800;0,1100;-0,0600;28,5300;Mov03;Mov03;0,8799;VERDADERO;True
9,7200;1,5100;2,6600;-0,0800;0,1100;-0,0600;28,5300;Mov03;Mov03;0,8798;VERDADERO;True
9,7000;1,5300;2,6800;-0,0700;0,1100;-0,0600;28,5300;Mov03;Mov03;0,8798;VERDADERO;True
9,6500;1,5400;2,8100;-0,0600;0,0900;-0,0400;28,5200;Mov03;Mov03;0,8798;VERDADERO;True
9,6400;1,5000;2,8800;-0,0600;0,0700;-0,0400;28,5300;Mov03;Mov03;0,8797;VERDADERO;True
9,6000;1,5000;2,9100;-0,0500;0,0400;-0,0400;28,5300;Mov03;Mov03;0,8797;VERDADERO;True
9,7800;1,6900;2,6800;-0,0700;-0,0700;-0,0800;28,5300;Mov03;Mov03;0,8797;VERDADERO;True
9,8200;1,7200;2,6400;-0,0700;-0,0600;-0,0700;28,5300;Mov03;Mov03;0,8796;VERDADERO;True
9,8400;1,7300;2,6000;-0,0700;-0,0600;-0,0700;28,5400;Mov03;Mov03;0,8796;VERDADERO;True
9,8900;1,6500;2,4900;-0,0900;-0,0400;-0,0500;28,5200;Mov03;Mov03;0,8796;VERDADERO;True
9,8800;1,6300;2,5000;-0,0900;-0,0300;-0,0400;28,5200;Mov03;Mov03;0,8796;VERDADERO;True
9,8700;1,6200;2,5200;-0,0900;-0,0200;-0,0400;28,5200;Mov03;Mov03;0,8795;VERDADERO;True
9,8100;1,6300;2,5900;-0,0700;-0,0200;-0,0100;28,5400;Mov03;Mov03;0,8795;VERDADERO;True
9,7900;1,6400;2,5500;-0,0700;-0,0100;-0,0100;28,5400;Mov03;Mov03;0,8795;VERDADERO;True
9,7900;1,6200;2,5500;-0,0700;-0,0100;-0,0100;28,5400;Mov03;Mov03;0,8793;VERDADERO;True
9,6500;1,5000;2,5100;-0,0700;-0,0200;-0,0100;28,5100;Mov03;Mov03;0,8792;VERDADERO;True
9,6300;1,5100;2,5400;-0,0600;-0,0300;-0,0100;28,5200;Mov03;Mov03;0,8792;VERDADERO;True
9,6200;1,5100;2,5700;-0,0400;-0,0300;0,0000;28,5300;Mov03;Mov03;0,8792;VERDADERO;True
9,6400;1,5600;2,5900;-0,0300;-0,0500;-0,0100;28,5300;Mov03;Mov03;0,8792;VERDADERO;True
9,6600;1,5800;2,5900;-0,0300;-0,0600;-0,0100;28,5100;Mov03;Mov03;0,8791;VERDADERO;True
9,6600;1,6300;2,5700;-0,0400;-0,0500;-0,0100;28,5200;Mov03;Mov03;0,8791;VERDADERO;True
9,5100;1,6700;2,6600;-0,0500;-0,0300;-0,0100;28,5300;Mov03;Mov03;0,8791;VERDADERO;True
9,5200;1,6500;2,7000;-0,0500;-0,0300;-0,0100;28,5300;Mov03;Mov03;0,8790;VERDADERO;True
9,5200;1,6200;2,7200;-0,0500;-0,0300;-0,0200;28,5300;Mov03;Mov03;0,8790;VERDADERO;True
9,5200;1,6300;2,9100;-0,0400;-0,0300;-0,0200;28,5400;Mov03;Mov03;0,8790;VERDADERO;True
9,5500;1,6700;2,9200;-0,0400;-0,0400;-0,0300;28,5300;Mov03;Mov03;0,8790;VERDADERO;True
9,5600;1,7100;2,8900;-0,0600;-0,0400;-0,0300;28,5200;Mov03;Mov03;0,8789;VERDADERO;True
9,7500;1,7600;2,7900;-0,1500;-0,0200;-0,0400;28,5400;Mov03;Mov03;0,8789;VERDADERO;True
9,7200;1,7100;2,8000;-0,1500;-0,0200;-0,0400;28,5300;Mov03;Mov03;0,8789;VERDADERO;True
9,7100;1,6700;2,7900;-0,1500;-0,0300;-0,0300;28,5400;Mov03;Mov03;0,8789;VERDADERO;True
9,7600;1,6200;2,7000;-0,1200;-0,0200;-0,0300;28,5300;Mov03;Mov03;0,8788;VERDADERO;True
9,7200;1,6500;2,7500;-0,1200;-0,0100;-0,0300;28,5400;Mov03;Mov03;0,8788;VERDADERO;True
9,7200;1,6900;2,8100;-0,1200;0,0000;-0,0300;28,5300;Mov03;Mov03;0,8788;VERDADERO;True
9,6000;1,7200;3,0800;-0,1100;0,0200;-0,0100;28,5400;Mov03;Mov03;0,8787;VERDADERO;True
9,5800;1,7000;3,1200;-0,1200;0,0300;-0,0100;28,5400;Mov03;Mov03;0,8787;VERDADERO;True
9,5300;1,6400;3,1300;-0,1400;0,0200;-0,0100;28,5300;Mov03;Mov03;0,8787;VERDADERO;True
9,6000;1,3000;2,4800;-0,2300;-0,1200;-0,1000;28,5400;Mov03;Mov03;0,8787;VERDADERO;True
9,6400;1,3500;2,4200;-0,2000;-0,1300;-0,1000;28,5400;Mov03;Mov03;0,8786;VERDADERO;True
9,6600;1,4400;2,3400;-0,1700;-0,1400;-0,1000;28,5200;Mov03;Mov03;0,8786;VERDADERO;True
9,8000;1,7200;2,2200;-0,0800;-0,1200;-0,0700;28,5300;Mov03;Mov03;0,8786;VERDADERO;True
9,8100;1,7300;2,1600;-0,0700;-0,0900;-0,0600;28,5400;Mov03;Mov03;0,8786;VERDADERO;True
9,8200;1,6900;2,2000;-0,0600;-0,0600;-0,0400;28,5400;Mov03;Mov03;0,8785;VERDADERO;True
9,6600;1,4900;2,5100;-0,0800;0,0200;-0,0500;28,5200;Mov03;Mov03;0,8785;VERDADERO;True
9,6800;1,4500;2,5400;-0,0800;0,0200;-0,0500;28,5100;Mov03;Mov03;0,8785;VERDADERO;True
9,6800;1,4200;2,5300;-0,0700;0,0200;-0,0500;28,5200;Mov03;Mov03;0,8784;VERDADERO;True
9,6200;1,7100;2,6900;-0,1000;0,0500;-0,0300;28,5400;Mov03;Mov03;0,8784;VERDADERO;True
9,5800;1,6900;2,6600;-0,1200;0,0500;-0,0400;28,5600;Mov03;Mov03;0,8784;VERDADERO;True
9,5300;1,7000;2,6600;-0,1500;0,0500;-0,0400;28,5500;Mov03;Mov03;0,8783;VERDADERO;True
9,3900;1,5700;2,6600;-0,1900;0,0100;-0,0600;28,5200;Mov03;Mov03;0,8783;VERDADERO;True
9,3800;1,5200;2,6100;-0,1900;-0,0100;-0,0600;28,5400;Mov03;Mov03;0,8783;VERDADERO;True
9,4300;1,4600;2,4100;-0,1900;-0,0500;-0,0800;28,5300;Mov03;Mov03;0,8782;VERDADERO;True
9,5800;1,5800;1,9100;-0,1200;-0,0500;-0,0600;28,5300;Mov03;Mov03;0,8782;VERDADERO;True
9,5700;1,6000;1,9000;-0,1000;-0,0400;-0,0600;28,5200;Mov03;Mov03;0,8782;VERDADERO;True
9,5900;1,6000;1,9200;-0,0700;-0,0200;-0,0500;28,5300;Mov03;Mov03;0,8782;VERDADERO;True
9,6300;1,6000;2,0500;-0,0300;0,0200;-0,0500;28,5300;Mov03;Mov03;0,8781;VERDADERO;True
9,6300;1,6100;2,1200;-0,0300;0,0400;-0,0600;28,5300;Mov03;Mov03;0,8781;VERDADERO;True
9,6400;1,6000;2,1900;-0,0300;0,0600;-0,0600;28,5200;Mov03;Mov03;0,8781;VERDADERO;True
9,6500;1,5600;2,8200;-0,0400;0,0800;-0,0700;28,5400;Mov03;Mov03;0,8781;VERDADERO;True
9,6700;1,6000;2,8600;-0,0400;0,0600;-0,0700;28,5300;Mov03;Mov03;0,8780;VERDADERO;True
9,6900;1,6600;2,8600;-0,0500;0,0500;-0,0700;28,5400;Mov03;Mov03;0,8780;VERDADERO;True
9,6400;1,5500;2,8400;-0,1400;0,0500;-0,0600;28,5400;Mov03;Mov03;0,8780;VERDADERO;True
9,6200;1,5600;2,8400;-0,1500;0,0400;-0,0700;28,5500;Mov03;Mov03;0,8779;VERDADERO;True
9,6000;1,5800;2,8500;-0,1500;0,0300;-0,0700;28,5500;Mov03;Mov03;0,8779;VERDADERO;True
9,5900;1,5500;2,8800;-0,1500;-0,0100;-0,1000;28,5400;Mov03;Mov03;0,8779;VERDADERO;True
9,6200;1,5500;2,8200;-0,1500;-0,0200;-0,1100;28,5400;Mov03;Mov03;0,8779;VERDADERO;True
9,6400;1,5700;2,7300;-0,1600;-0,0400;-0,1100;28,5400;Mov03;Mov03;0,8778;VERDADERO;True
9,7600;1,5100;2,6400;-0,1300;-0,0800;-0,0800;28,5400;Mov03;Mov03;0,8778;VERDADERO;True
9,7700;1,5100;2,6100;-0,1300;-0,0800;-0,0800;28,5500;Mov03;Mov03;0,8778;VERDADERO;True
9,8100;1,4900;2,5900;-0,1400;-0,0700;-0,0800;28,5600;Mov03;Mov03;0,8777;VERDADERO;True
9,7900;1,5900;2,3800;-0,1800;-0,0800;-0,1100;28,5500;Mov03;Mov03;0,8777;VERDADERO;True
9,7900;1,6600;2,3400;-0,1900;-0,0900;-0,1100;28,5400;Mov03;Mov03;0,8776;VERDADERO;True
9,7900;1,6800;2,3400;-0,1900;-0,1000;-0,1100;28,5400;Mov03;Mov03;0,8776;VERDADERO;True
9,8800;1,7100;2,2800;-0,0500;-0,0600;-0,0300;28,5400;Mov03;Mov03;0,8776;VERDADERO;True
9,8800;1,7100;2,3400;-0,0400;-0,0400;-0,0300;28,5400;Mov03;Mov03;0,8775;VERDADERO;True
9,8200;1,7000;2,4200;-0,0400;-0,0200;-0,0200;28,5300;Mov03;Mov03;0,8775;VERDADERO;True
9,4600;1,7500;3,0600;-0,0900;0,0200;-0,0600;28,5700;Mov03;Mov03;0,8775;VERDADERO;True
9,4300;1,7500;3,1000;-0,1000;0,0200;-0,0700;28,5600;Mov03;Mov03;0,8775;VERDADERO;True
9,4500;1,7000;3,0900;-0,1200;0,0100;-0,0800;28,5500;Mov03;Mov03;0,8774;VERDADERO;True
9,6100;1,6300;2,8200;-0,2400;-0,0500;-0,1400;28,5300;Mov03;Mov03;0,8773;VERDADERO;True
9,6500;1,6900;2,6900;-0,2800;-0,0700;-0,1500;28,5300;Mov03;Mov03;0,8773;VERDADERO;True
9,6900;1,7400;2,5700;-0,3000;-0,1000;-0,1500;28,5300;Mov03;Mov03;0,9961;VERDADERO;True
9,7100;2,0500;1,8800;-0,1900;-0,1300;-0,0300;28,5400;Mov03;Mov03;0,9961;VERDADERO;True
9,6900;2,0200;1,8800;-0,1700;-0,1000;-0,0200;28,5300;Mov03;Mov03;0,9961;VERDADERO;True
9,6800;1,9600;1,8800;-0,1600;-0,0800;0,0000;28,5200;Mov03;Mov03;0,9961;VERDADERO;True
9,5700;1,6600;2,1800;-0,0900;0,0000;0,0300;28,5500;Mov03;Mov03;0,7519;VERDADERO;True
9,5000;1,5800;2,3700;-0,0600;0,0200;0,0400;28,5400;Mov03;Mov03;0,7519;VERDADERO;True
9,4300;1,5600;2,5200;-0,0500;0,0200;0,0300;28,5400;Mov03;Mov03;0,7519;VERDADERO;True
9,5100;1,7600;2,9000;-0,1800;0,0600;-0,0800;28,5300;Mov03;Mov03;0,7518;VERDADERO;True
9,5900;1,7500;2,8200;-0,2200;0,0500;-0,0900;28,5300;Mov03;Mov03;0,7518;VERDADERO;True
9,6700;1,7300;2,7400;-0,2700;0,0500;-0,1100;28,5300;Mov03;Mov03;0,9984;VERDADERO;True
9,6500;1,6500;2,1700;-0,2700;-0,0400;-0,0200;28,5300;Mov03;Mov03;0,9984;VERDADERO;True
9,6300;1,6700;2,1000;-0,2400;-0,0400;0,0000;28,5300;Mov03;Mov03;0,9984;VERDADERO;True
9,6000;1,6700;2,0400;-0,2200;-0,0400;0,0100;28,5400;Mov03;Mov03;0,9985;VERDADERO;True
9,4900;1,4500;2,0900;-0,1600;0,0300;0,0500;28,5400;Mov03;Mov03;0,9985;VERDADERO;True
9,4500;1,4000;2,1500;-0,1400;0,0500;0,0500;28,5300;Mov03;Mov03;0,9985;VERDADERO;True
9,4200;1,3400;2,2800;-0,1300;0,0700;0,0500;28,5400;Mov03;Mov03;0,9985;VERDADERO;True
9,3900;1,2300;2,8700;-0,1300;0,0500;-0,0400;28,5500;Mov03;Mov03;0,9986;VERDADERO;True
9,4400;1,2200;2,9000;-0,1400;0,0300;-0,0500;28,5400;Mov03;Mov03;0,9986;VERDADERO;True
9,4700;1,2200;2,9300;-0,1500;0,0100;-0,0600;28,5300;Mov03;Mov03;0,9986;VERDADERO;True
9,6300;1,3100;2,8200;-0,1500;-0,1000;-0,0600;28,5500;Mov03;Mov03;0,9986;VERDADERO;True
9,7200;1,3700;2,7100;-0,1400;-0,1300;-0,0500;28,5500;Mov03;Mov03;0,9987;VERDADERO;True
9,7700;1,4300;2,6100;-0,1300;-0,1400;-0,0400;28,5300;Mov03;Mov03;0,9987;VERDADERO;True
9,7100;1,1900;2,4100;-0,1200;-0,0900;0,0100;28,5400;Mov03;Mov03;0,9987;VERDADERO;True
9,6800;1,1200;2,4100;-0,1200;-0,0800;0,0100;28,5400;Mov03;Mov03;0,9987;VERDADERO;True
9,6400;1,0800;2,4200;-0,1100;-0,0700;0,0100;28,5500;Mov03;Mov03;0,7684;VERDADERO;True
9,4800;1,2800;2,7300;-0,0400;0,0100;0,0400;28,5300;Mov03;Mov03;0,7684;VERDADERO;True
9,4300;1,3100;2,8300;-0,0400;0,0200;0,0500;28,5400;Mov03;Mov03;0,7684;VERDADERO;True
9,3800;1,2700;2,9000;-0,0400;0,0200;0,0500;28,5400;Mov03;Mov03;0,7684;VERDADERO;True
9,2700;1,0100;3,0600;-0,0800;0,0000;0,0400;28,5400;Mov03;Mov03;0,9883;VERDADERO;True
9,2500;0,9500;3,0500;-0,0900;-0,0200;0,0300;28,5400;Mov03;Mov03;0,9988;VERDADERO;True
9,2800;0,9200;3,0600;-0,1000;-0,0600;0,0100;28,5400;Mov03;Mov03;0,9988;VERDADERO;True
9,6800;1,1100;2,5000;-0,1200;-0,0900;-0,0100;28,5500;Mov03;Mov03;0,9988;VERDADERO;True
9,6900;1,1500;2,4800;-0,1200;-0,0700;-0,0100;28,5400;Mov03;Mov03;0,9988;VERDADERO;True
9,6700;1,1800;2,5000;-0,1100;-0,0500;0,0000;28,5400;Mov03;Mov03;0,9989;VERDADERO;True
9,5900;1,2900;2,6200;-0,1000;0,0200;0,0000;28,5500;Mov03;Mov03;0,7518;VERDADERO;True
9,5700;1,2600;2,7600;-0,1000;0,0200;-0,0100;28,5600;Mov03;Mov03;0,7517;VERDADERO;True
9,5700;1,2300;2,8400;-0,1000;0,0100;-0,0100;28,5600;Mov03;Mov03;0,7517;VERDADERO;True
9,7100;1,2400;2,9100;-0,1000;0,0000;-0,0200;28,5500;Mov03;Mov03;0,7517;VERDADERO;True
9,7000;1,2400;2,9100;-0,1100;-0,0100;-0,0300;28,5500;Mov03;Mov03;0,7516;VERDADERO;True
9,7100;1,2600;2,9000;-0,1100;-0,0100;-0,0300;28,5500;Mov03;Mov03;0,9989;VERDADERO;True
9,9200;1,9000;2,7800;-0,1300;0,0100;-0,0300;28,5400;Mov03;Mov03;0,9989;VERDADERO;True
9,8900;1,9100;2,7700;-0,1400;0,0100;-0,0200;28,5500;Mov03;Mov03;0,9989;VERDADERO;True
9,8400;1,8900;2,7800;-0,1500;0,0100;0,0000;28,5500;Mov03;Mov03;0,9990;VERDADERO;True
9,6600;1,6300;2,8300;-0,1600;-0,0400;0,0400;28,5500;Mov03;Mov03;0,9990;VERDADERO;True
9,6000;1,5600;2,8300;-0,1500;-0,0600;0,0500;28,5500;Mov03;Mov03;0,9990;VERDADERO;True
9,5500;1,5400;2,8000;-0,1400;-0,1000;0,0500;28,5400;Mov03;Mov03;0,9990;VERDADERO;True
9,7700;1,5500;2,3600;-0,1600;-0,0200;0,0900;28,5400;Mov03;Mov03;0,9991;VERDADERO;True
9,7300;1,4500;2,3800;-0,1700;0,0000;0,1000;28,5400;Mov03;Mov03;0,9991;VERDADERO;True
9,6700;1,3400;2,4000;-0,1800;0,0200;0,1100;28,5400;Mov03;Mov03;0,9991;VERDADERO;True
9,4300;0,8500;2,4800;-0,2100;0,0100;0,0900;28,5400;Mov03;Mov03;0,9991;VERDADERO;True
9,3700;0,8200;2,4800;-0,2100;-0,0300;0,0600;28,5600;Mov03;Mov03;0,7516;VERDADERO;True
9,3500;0,8500;2,4200;-0,2100;-0,0600;0,0400;28,5500;Mov03;Mov03;0,7515;VERDADERO;True
9,6900;0,9800;1,8500;-0,1300;-0,0500;0,0300;28,5300;Mov03;Mov03;0,7515;VERDADERO;True
9,7300;0,9200;1,8500;-0,1200;-0,0300;0,0300;28,5400;Mov03;Mov03;0,7515;VERDADERO;True
9,7600;0,8700;1,8900;-0,1100;-0,0100;0,0300;28,5400;Mov03;Mov03;0,9961;VERDADERO;True
9,7700;0,9400;2,2300;-0,0700;0,0900;0,0400;28,5500;Mov03;Mov03;0,9961;VERDADERO;True
9,7500;0,9800;2,2500;-0,0700;0,1000;0,0400;28,5600;Mov03;Mov03;0,9961;VERDADERO;True
9,7300;1,0000;2,3300;-0,0800;0,1200;0,0400;28,5600;Mov03;Mov03;0,9961;VERDADERO;True
9,5900;0,9600;2,5400;-0,0700;0,1300;0,0400;28,5400;Mov03;Mov03;0,9961;VERDADERO;True
9,5700;0,9300;2,5800;-0,0600;0,1200;0,0400;28,5400;Mov03;Mov03;0,9961;VERDADERO;True
9,5800;0,9200;2,6200;-0,0500;0,1000;0,0300;28,5500;Mov03;Mov03;0,8773;VERDADERO;True
9,7000;1,1800;2,5600;-0,0200;-0,0300;-0,0200;28,5400;Mov03;Mov03;0,8773;VERDADERO;True
9,7500;1,2400;2,5400;-0,0200;-0,0300;-0,0200;28,5500;Mov03;Mov03;0,8772;VERDADERO;True
9,7900;1,3000;2,4800;-0,0200;-0,0200;-0,0200;28,5400;Mov03;Mov03;0,8772;VERDADERO;True
9,8200;1,4300;2,4300;-0,0100;0,0100;0,0100;28,5400;Mov03;Mov03;0,8772;VERDADERO;True
9,7900;1,4000;2,4400;-0,0200;0,0200;0,0300;28,5400;Mov03;Mov03;0,8772;VERDADERO;True
9,7600;1,3200;2,4900;-0,0200;0,0200;0,0400;28,5500;Mov03;Mov03;0,8771;VERDADERO;True
9,6300;1,0300;2,4400;0,0000;-0,0100;0,0200;28,5400;Mov03;Mov03;0,8771;VERDADERO;True
9,6500;1,0500;2,4100;0,0000;0,0000;0,0100;28,5400;Mov03;Mov03;0,8771;VERDADERO;True
9,6700;1,1000;2,3700;0,0100;0,0100;0,0100;28,5400;Mov03;Mov03;0,8771;VERDADERO;True
9,6300;0,9500;2,5000;0,0300;0,0600;0,0400;28,5500;Mov03;Mov03;0,8770;VERDADERO;True
9,5600;0,8900;2,5500;0,0300;0,0500;0,0400;28,5500;Mov03;Mov03;0,8770;VERDADERO;True
9,5400;0,8700;2,5700;0,0300;0,0400;0,0400;28,5500;Mov03;Mov03;0,8770;VERDADERO;True
9,5900;0,8800;2,6000;0,0400;0,0000;0,0100;28,5400;Mov03;Mov03;0,8769;VERDADERO;True
9,6200;0,9000;2,5900;0,0400;-0,0100;0,0000;28,5400;Mov03;Mov03;0,8769;VERDADERO;True
9,6600;0,9100;2,5800;0,0500;-0,0100;-0,0100;28,5600;Mov03;Mov03;0,8769;VERDADERO;True
9,8900;1,1200;2,6500;0,0600;0,0500;0,0100;28,5700;Mov03;Mov03;0,8769;VERDADERO;True
9,8700;1,1300;2,7000;0,0600;0,0500;0,0200;28,5600;Mov03;Mov03;0,8768;VERDADERO;True
9,8600;1,1100;2,7700;0,0600;0,0500;0,0300;28,5700;Mov03;Mov03;0,8768;VERDADERO;True
9,8200;1,1300;2,9200;0,0500;0,0400;0,0400;28,5600;Mov03;Mov03;0,8768;VERDADERO;True
